"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity:0","Velocity:1","Velocity:2","Coordinates:0","Coordinates:1","Coordinates:2","Exact Velocity:0","Exact Velocity:1","Exact Velocity:2","Exact Pressure:0","Exact Pressure:1","Exact Density:0","Exact Density:1","Exact Mach:0","Exact Mach:1","Exact Temperature:0","Exact Temperature:1","Mach_error","Points:0","Points:1","Points:2"
1.16120601e+00,8.06395508e+02,-1.20746659e-03,0.00000000e+00,5.30000562e+05,1.00000539e+05,3.00001495e+02,1.99999201e+00,1.90827109e-06,6.94446543e+02,-1.03981847e-03,0.00000000e+00,-2.71878732e-01,3.00000000e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-7.98702240e-06,-2.71878719e-01,3.00000012e-01,0.00000000e+00
1.16120541e+00,8.06395630e+02,-6.64826657e-04,0.00000000e+00,5.30000188e+05,1.00000289e+05,3.00000885e+02,1.99999511e+00,1.04417745e-06,6.94446960e+02,-5.72516766e-04,0.00000000e+00,-3.00000000e-01,3.00000008e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-4.88758087e-06,-3.00000012e-01,3.00000012e-01,0.00000000e+00
1.16121650e+00,8.06399658e+02,-2.96265702e-03,0.00000000e+00,5.30005500e+05,1.00002352e+05,3.00004211e+02,1.99997509e+00,8.39318909e-06,6.94443841e+02,-2.55132204e-03,0.00000000e+00,-3.00000000e-01,2.65761475e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-2.49147415e-05,-3.00000012e-01,2.65761465e-01,0.00000000e+00
1.16122293e+00,8.06401733e+02,-4.68497165e-03,0.00000000e+00,5.30008688e+05,1.00003672e+05,3.00006531e+02,1.99996150e+00,1.31216175e-05,6.94441790e+02,-4.03451526e-03,0.00000000e+00,-2.74830043e-01,2.47335300e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-3.85046005e-05,-2.74830043e-01,2.47335300e-01,0.00000000e+00
1.16119921e+00,8.06397278e+02,1.95779018e-02,0.00000000e+00,5.29995438e+05,9.99973281e+04,2.99993591e+02,2.00003433e+00,-9.54504321e-06,6.94452140e+02,1.68600716e-02,0.00000000e+00,-2.99921364e-01,1.43352717e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,3.43322754e-05,-2.99921364e-01,1.43352717e-01,0.00000000e+00
1.16121900e+00,8.06400574e+02,-3.83968093e-03,0.00000000e+00,5.30006688e+05,1.00002812e+05,3.00004974e+02,1.99997067e+00,1.00495245e-05,6.94443168e+02,-3.30658747e-03,0.00000000e+00,-3.00000000e-01,2.38954215e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-2.93254852e-05,-3.00000012e-01,2.38954216e-01,0.00000000e+00
1.16119921e+00,8.06397278e+02,1.95568446e-02,0.00000000e+00,5.29995438e+05,9.99973281e+04,2.99993591e+02,2.00003433e+00,-9.53480412e-06,6.94452135e+02,1.68419376e-02,0.00000000e+00,-3.00000000e-01,1.43423295e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,3.43322754e-05,-3.00000012e-01,1.43423289e-01,0.00000000e+00
1.16176522e+00,8.06529175e+02,-1.06581468e-02,0.00000000e+00,5.30215938e+05,1.00103461e+05,3.00165710e+02,1.99881375e+00,3.69507005e-04,6.94227338e+02,-9.17409701e-03,0.00000000e+00,-2.25291818e-01,-6.00589812e-02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-1.18625164e-03,-2.25291818e-01,-6.00589812e-02,0.00000000e+00
1.16179323e+00,8.06525452e+02,8.96572024e-02,0.00000000e+00,5.30230375e+05,1.00112945e+05,3.00186920e+02,1.99868584e+00,4.03383834e-04,6.94207394e+02,7.71713932e-02,0.00000000e+00,-2.31660813e-01,-1.72485993e-03,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-1.31416321e-03,-2.31660813e-01,-1.72485993e-03,0.00000000e+00
1.16117072e+00,8.06389465e+02,-1.08473385e-02,0.00000000e+00,5.29985875e+05,9.99929219e+04,2.99987732e+02,2.00008392e+00,-2.52760110e-05,6.94462422e+02,-9.34779572e-03,0.00000000e+00,-3.00000000e-01,-2.43932725e-02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,8.39233398e-05,-3.00000012e-01,-2.43932717e-02,0.00000000e+00
1.16116154e+00,8.06388489e+02,-2.25745477e-02,0.00000000e+00,5.29981875e+05,9.99907109e+04,2.99983490e+02,2.00011134e+00,-3.31695519e-05,6.94467096e+02,-1.94419889e-02,0.00000000e+00,-3.00000000e-01,-3.08562411e-02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,1.11341476e-04,-3.00000012e-01,-3.08562405e-02,0.00000000e+00
1.16105795e+00,8.06360718e+02,2.52619889e-02,0.00000000e+00,5.29943500e+05,9.99730625e+04,2.99957336e+02,2.00030828e+00,-9.61948826e-05,6.94505144e+02,2.17577330e-02,0.00000000e+00,-2.87746966e-01,-1.17781043e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,3.08275223e-04,-2.87746966e-01,-1.17781043e-01,0.00000000e+00
1.16107607e+00,8.06367004e+02,-3.21465312e-03,0.00000000e+00,5.29949500e+05,9.99754609e+04,2.99959839e+02,2.00028419e+00,-8.76300910e-05,6.94499743e+02,-2.76840480e-03,0.00000000e+00,-3.00000000e-01,-6.55130849e-02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,2.84194946e-04,-3.00000012e-01,-6.55130818e-02,0.00000000e+00
1.16120040e+00,8.06392578e+02,7.21957127e-04,0.00000000e+00,5.29998188e+05,9.99998203e+04,3.00000763e+02,1.99999678e+00,-6.38177823e-07,6.94447330e+02,6.21744290e-04,0.00000000e+00,-3.00000000e-01,-2.99999994e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-3.21865082e-06,-3.00000012e-01,-3.00000012e-01,0.00000000e+00
1.16120803e+00,8.06396484e+02,-1.74642436e-03,0.00000000e+00,5.30001375e+05,1.00000773e+05,3.00001648e+02,1.99999058e+00,2.74317517e-06,6.94446184e+02,-1.50394240e-03,0.00000000e+00,-2.63172808e-01,-3.00000000e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-9.41753387e-06,-2.63172805e-01,-3.00000012e-01,0.00000000e+00
1.16121626e+00,8.06399963e+02,-4.08453075e-03,0.00000000e+00,5.30004750e+05,1.00001938e+05,3.00003021e+02,1.99998045e+00,6.90700881e-06,6.94444258e+02,-3.51745915e-03,0.00000000e+00,-2.59587675e-01,-2.78635442e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-1.95503235e-05,-2.59587675e-01,-2.78635442e-01,0.00000000e+00
1.16120958e+00,8.06396301e+02,-1.81286689e-03,0.00000000e+00,5.30001812e+05,1.00001117e+05,3.00002319e+02,1.99998522e+00,3.99531518e-06,6.94445137e+02,-1.56118286e-03,0.00000000e+00,-3.00000000e-01,-2.74184778e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-1.47819519e-05,-3.00000012e-01,-2.74184763e-01,0.00000000e+00
1.16141212e+00,8.06467163e+02,6.13188511e-03,0.00000000e+00,5.30082062e+05,1.00033078e+05,3.00045837e+02,1.99966705e+00,1.18129610e-04,6.94385007e+02,5.27968066e-03,0.00000000e+00,-2.64949948e-01,5.59145510e-02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-3.32951546e-04,-2.64949948e-01,5.59145510e-02,0.00000000e+00
1.16119921e+00,8.06397278e+02,1.95402168e-02,0.00000000e+00,5.29995438e+05,9.99973281e+04,2.99993591e+02,2.00003433e+00,-9.54966072e-06,6.94452142e+02,1.68276180e-02,0.00000000e+00,-3.00000000e-01,1.43206092e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,3.43322754e-05,-3.00000012e-01,1.43206090e-01,0.00000000e+00
1.16131485e+00,8.06432922e+02,1.98938092e-03,0.00000000e+00,5.30043438e+05,1.00017766e+05,3.00025055e+02,1.99981904e+00,6.34425669e-05,6.94413699e+02,1.71262744e-03,0.00000000e+00,-3.00000000e-01,5.45111932e-02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-1.80959702e-04,-3.00000012e-01,5.45111932e-02,0.00000000e+00
1.16130972e+00,8.06454163e+02,-3.46172825e-02,0.00000000e+00,5.30038500e+05,1.00009383e+05,3.00001221e+02,1.99995983e+00,3.35032892e-05,6.94435041e+02,-2.98088287e-02,0.00000000e+00,-2.48905122e-01,-2.05661342e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-4.01735306e-05,-2.48905122e-01,-2.05661342e-01,0.00000000e+00
1.16108739e+00,8.06366821e+02,2.08310504e-02,0.00000000e+00,5.29954750e+05,9.99787109e+04,2.99966675e+02,2.00024152e+00,-7.60121256e-05,6.94492811e+02,1.79413675e-02,0.00000000e+00,-3.00000000e-01,-1.32370615e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,2.41518021e-04,-3.00000012e-01,-1.32370621e-01,0.00000000e+00
1.16125560e+00,8.06421814e+02,-1.52212763e-02,0.00000000e+00,5.30018500e+05,1.00005164e+05,3.00002563e+02,1.99996841e+00,1.84415148e-05,6.94439557e+02,-1.31068611e-02,0.00000000e+00,-3.00000000e-01,-1.97783439e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-3.15904617e-05,-3.00000012e-01,-1.97783440e-01,0.00000000e+00
1.16115499e+00,8.06391052e+02,-1.78750698e-02,0.00000000e+00,5.29979938e+05,9.99885703e+04,2.99978790e+02,2.00014496e+00,-4.08178494e-05,6.94473276e+02,-1.53953839e-02,0.00000000e+00,-3.00000000e-01,-1.04301641e-02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,1.44958496e-04,-3.00000012e-01,-1.04301637e-02,0.00000000e+00
1.16123521e+00,8.06411194e+02,-1.01908688e-02,0.00000000e+00,5.30011062e+05,1.00003141e+05,3.00001770e+02,1.99997985e+00,1.12241496e-05,6.94442622e+02,-8.77536243e-03,0.00000000e+00,-3.00000000e-01,-2.53430123e-01,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,3.00000000e+02,0.00000000e+00,-2.01463699e-05,-3.00000012e-01,-2.53430128e-01,0.00000000e+00
9.74038363e-01,6.95424072e+02,-4.99378357e+01,0.00000000e+00,4.48554188e+05,7.92413438e+04,2.81416504e+02,2.14424539e+00,-7.41380304e-02,7.16497666e+02,-5.56213231e+01,0.00000000e+00,1.70000000e+00,3.00000000e-01,0.00000000e+00,7.27909383e+02,-9.68704382e+01,0.00000000e+00,6.83153988e+04,0.00000000e+00,8.65084883e-01,0.00000000e+00,2.25812483e+00,0.00000000e+00,2.68629998e+02,0.00000000e+00,-1.13879447e-01,1.70000005e+00,3.00000012e-01,0.00000000e+00
9.48005855e-01,6.81704346e+02,-5.75443993e+01,0.00000000e+00,4.37551969e+05,7.60523281e+04,2.78173767e+02,2.16873908e+00,-8.55274051e-02,7.20731874e+02,-6.34318790e+01,0.00000000e+00,1.65757589e+00,3.00000000e-01,0.00000000e+00,7.30843303e+02,-1.03866493e+02,0.00000000e+00,6.60045080e+04,0.00000000e+00,8.44795144e-01,0.00000000e+00,2.27941576e+00,0.00000000e+00,2.66008733e+02,0.00000000e+00,-1.10676676e-01,1.65757585e+00,3.00000012e-01,0.00000000e+00
1.08307743e+00,7.52583679e+02,-2.19967480e+01,0.00000000e+00,4.93786656e+05,9.28377344e+04,2.98603851e+02,2.00670791e+00,-2.55795065e-02,6.94856764e+02,-2.03094879e+01,0.00000000e+00,1.61491084e+00,2.19601393e-01,0.00000000e+00,6.87285044e+02,0.00000000e+00,0.00000000e+00,1.00313005e+05,0.00000000e+00,1.14602550e+00,0.00000000e+00,1.96332138e+00,0.00000000e+00,3.04925191e+02,0.00000000e+00,4.33865268e-02,1.61491084e+00,2.19601393e-01,0.00000000e+00
1.11488795e+00,7.69387390e+02,-1.22059488e+01,0.00000000e+00,5.07338531e+05,9.67043516e+04,3.02110229e+02,1.98119891e+00,-1.17701720e-02,6.90176907e+02,-1.10938904e+01,0.00000000e+00,1.70000000e+00,2.29773775e-01,0.00000000e+00,6.87285044e+02,0.00000000e+00,0.00000000e+00,1.00313005e+05,0.00000000e+00,1.14602550e+00,0.00000000e+00,1.96332138e+00,0.00000000e+00,3.04925191e+02,0.00000000e+00,1.78775270e-02,1.70000005e+00,2.29773775e-01,0.00000000e+00
1.08609188e+00,7.05144348e+02,6.91466856e+00,0.00000000e+00,4.86976094e+05,1.03218742e+05,3.31071899e+02,1.78000963e+00,1.14954961e-02,6.49249261e+02,6.36655951e+00,0.00000000e+00,1.60886812e+00,1.05875172e-01,0.00000000e+00,6.87285044e+02,0.00000000e+00,0.00000000e+00,1.00313005e+05,0.00000000e+00,1.14602550e+00,0.00000000e+00,1.96332138e+00,0.00000000e+00,3.04925191e+02,0.00000000e+00,-1.83311753e-01,1.60886812e+00,1.05875172e-01,0.00000000e+00
1.09920514e+00,7.22059570e+02,4.83482361e+00,0.00000000e+00,4.94083312e+05,1.02764227e+05,3.25690125e+02,1.81575143e+00,9.87221859e-03,6.56880754e+02,4.40149766e+00,0.00000000e+00,1.70000000e+00,1.29345553e-01,0.00000000e+00,6.87285044e+02,0.00000000e+00,0.00000000e+00,1.00313005e+05,0.00000000e+00,1.14602550e+00,0.00000000e+00,1.96332138e+00,0.00000000e+00,3.04925191e+02,0.00000000e+00,-1.47569947e-01,1.70000005e+00,1.29345551e-01,0.00000000e+00
1.09873354e+00,7.27683838e+02,1.34093070e+00,0.00000000e+00,4.94853094e+05,1.01507344e+05,3.21790955e+02,1.84299099e+00,5.38336672e-03,6.62357310e+02,1.17811582e+00,0.00000000e+00,1.70000000e+00,1.42966062e-01,0.00000000e+00,6.87285044e+02,0.00000000e+00,0.00000000e+00,1.00313005e+05,0.00000000e+00,1.14602550e+00,0.00000000e+00,1.96332138e+00,0.00000000e+00,3.04925191e+02,0.00000000e+00,-1.20330385e-01,1.70000005e+00,1.42966062e-01,0.00000000e+00
1.01733577e+00,6.45065613e+02,-1.44293582e+00,0.00000000e+00,4.53527188e+05,9.96066562e+04,3.41078552e+02,1.71263433e+00,-1.40479347e-03,6.34073460e+02,-1.41834767e+00,0.00000000e+00,1.66028416e+00,7.31694466e-03,0.00000000e+00,6.87285044e+02,0.00000000e+00,0.00000000e+00,1.00313005e+05,0.00000000e+00,1.14602550e+00,0.00000000e+00,1.96332138e+00,0.00000000e+00,3.04925191e+02,0.00000000e+00,-2.50687055e-01,1.66028416e+00,7.31694466e-03,0.00000000e+00
1.08180690e+00,7.06153748e+02,3.19353437e+00,0.00000000e+00,4.85525531e+05,1.01997594e+05,3.28669922e+02,1.79575193e+00,7.13426201e-03,6.52430041e+02,2.87625152e+00,0.00000000e+00,1.70000000e+00,1.03803805e-01,0.00000000e+00,6.87285044e+02,0.00000000e+00,0.00000000e+00,1.00313005e+05,0.00000000e+00,1.14602550e+00,0.00000000e+00,1.96332138e+00,0.00000000e+00,3.04925191e+02,0.00000000e+00,-1.67569451e-01,1.70000005e+00,1.03803806e-01,0.00000000e+00
1.10113466e+00,7.25954834e+02,-4.72600031e+00,0.00000000e+00,4.95055031e+05,1.02296609e+05,3.23631744e+02,1.82811689e+00,8.20216350e-03,6.59278889e+02,-4.29193675e+00,0.00000000e+00,1.66912377e+00,-1.31656528e-01,0.00000000e+00,6.87285044e+02,0.00000000e+00,0.00000000e+00,1.00313005e+05,0.00000000e+00,1.14602550e+00,0.00000000e+00,1.96332138e+00,0.00000000e+00,3.04925191e+02,0.00000000e+00,-1.35204486e-01,1.66912377e+00,-1.31656528e-01,0.00000000e+00
1.08427429e+00,7.08721313e+02,-4.36234379e+00,0.00000000e+00,4.86467750e+05,1.01919828e+05,3.27576508e+02,1.80140734e+00,6.85652671e-03,6.53455152e+02,-4.01464743e+00,0.00000000e+00,1.70000000e+00,-1.07677793e-01,0.00000000e+00,6.87285044e+02,0.00000000e+00,0.00000000e+00,1.00313005e+05,0.00000000e+00,1.14602550e+00,0.00000000e+00,1.96332138e+00,0.00000000e+00,3.04925191e+02,0.00000000e+00,-1.61914043e-01,1.70000005e+00,-1.07677795e-01,0.00000000e+00
1.03030574e+00,6.56459473e+02,-2.29972601e+00,0.00000000e+00,4.59682344e+05,1.00216102e+05,3.38888428e+02,1.72642791e+00,7.71785912e-04,6.37091038e+02,-2.21643646e+00,0.00000000e+00,1.70000000e+00,-1.88696566e-02,0.00000000e+00,6.87285044e+02,0.00000000e+00,0.00000000e+00,1.00313005e+05,0.00000000e+00,1.14602550e+00,0.00000000e+00,1.96332138e+00,0.00000000e+00,3.04925191e+02,0.00000000e+00,-2.36893467e-01,1.70000005e+00,-1.88696571e-02,0.00000000e+00
1.04523134e+00,7.40685303e+02,3.60583267e+01,0.00000000e+00,4.79595500e+05,8.66146094e+04,2.88674957e+02,2.08296490e+00,-4.78049666e-02,7.08632886e+02,3.44979386e+01,0.00000000e+00,1.65169370e+00,-2.53652632e-01,0.00000000e+00,6.87285044e+02,0.00000000e+00,0.00000000e+00,1.00313005e+05,0.00000000e+00,1.14602550e+00,0.00000000e+00,1.96332138e+00,0.00000000e+00,3.04925191e+02,0.00000000e+00,1.19643517e-01,1.65169370e+00,-2.53652632e-01,0.00000000e+00
1.08324730e+00,7.55418030e+02,2.18534203e+01,0.00000000e+00,4.94797844e+05,9.23812656e+04,2.96708984e+02,2.02371025e+00,-2.72097643e-02,6.97873342e+02,2.08210309e+01,0.00000000e+00,1.70000000e+00,-2.36247713e-01,0.00000000e+00,6.87285044e+02,0.00000000e+00,0.00000000e+00,1.00313005e+05,0.00000000e+00,1.14602550e+00,0.00000000e+00,1.96332138e+00,0.00000000e+00,3.04925191e+02,0.00000000e+00,6.03888709e-02,1.70000005e+00,-2.36247718e-01,0.00000000e+00
1.11186469e+00,7.41819397e+02,-2.33602452e+00,0.00000000e+00,5.01563906e+05,1.01607773e+05,3.18455688e+02,1.86533594e+00,5.74204372e-03,6.67027287e+02,-2.14470026e+00,0.00000000e+00,1.70000000e+00,-1.57750927e-01,0.00000000e+00,6.87285044e+02,0.00000000e+00,0.00000000e+00,1.00313005e+05,0.00000000e+00,1.14602550e+00,0.00000000e+00,1.96332138e+00,0.00000000e+00,3.04925191e+02,0.00000000e+00,-9.79854386e-02,1.70000005e+00,-1.57750934e-01,0.00000000e+00
8.54427397e-01,6.27292358e+02,8.06820679e+01,0.00000000e+00,3.97608781e+05,6.54123125e+04,2.66694885e+02,2.26100492e+00,-1.23527445e-01,7.34166953e+02,9.44282313e+01,0.00000000e+00,9.94775891e-01,-2.59084880e-01,0.00000000e+00,7.37698494e+02,1.04769109e+02,0.00000000e+00,6.23008023e+04,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.28876795e+00,0.00000000e+00,2.63711567e+02,0.00000000e+00,-2.77630258e-02,9.94775891e-01,-2.59084880e-01,0.00000000e+00
9.49108005e-01,6.85748962e+02,5.90639038e+01,0.00000000e+00,4.38678875e+05,7.56430391e+04,2.77641052e+02,2.17101979e+00,-8.69891569e-02,7.22519417e+02,6.22309616e+01,0.00000000e+00,9.27881002e-01,-2.74283499e-01,0.00000000e+00,7.23521877e+02,6.57753557e+01,0.00000000e+00,7.43073035e+04,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.17616347e+00,0.00000000e+00,2.77330185e+02,0.00000000e+00,-5.14368032e-03,9.27881002e-01,-2.74283499e-01,0.00000000e+00
9.96238887e-01,7.14242371e+02,4.72855682e+01,0.00000000e+00,4.59192688e+05,8.07643438e+04,2.82174377e+02,2.13545847e+00,-6.86987936e-02,7.17219236e+02,4.82059624e+01,0.00000000e+00,9.44387216e-01,-3.00000000e-01,0.00000000e+00,7.16143547e+02,4.93714750e+01,0.00000000e+00,8.03123043e+04,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.12843953e+00,0.00000000e+00,2.83376468e+02,0.00000000e+00,7.01893942e-03,9.44387197e-01,-3.00000012e-01,0.00000000e+00
9.68658268e-01,6.97066162e+02,5.33348885e+01,0.00000000e+00,4.47245906e+05,7.77910781e+04,2.78762421e+02,2.16392303e+00,-7.93175697e-02,7.20733613e+02,5.80735140e+01,0.00000000e+00,9.76022513e-01,-3.00000000e-01,0.00000000e+00,7.20194828e+02,6.14638311e+01,0.00000000e+00,7.68216955e+04,0.00000000e+00,1.16120552e+00,0.00000000e+00,2.16327308e+00,0.00000000e+00,2.79230572e+02,0.00000000e+00,6.49943793e-04,9.76022542e-01,-3.00000012e-01,0.00000000e+00
7.64064133e-01,5.71839355e+02,9.93705750e+01,0.00000000e+00,3.58672219e+05,5.52891680e+04,2.52081268e+02,2.38663125e+00,-1.59681544e-01,7.48418007e+02,1.30055280e+02,0.00000000e+00,1.35627568e+00,-2.53838688e-01,0.00000000e+00,7.50207622e+02,1.50041524e+02,0.00000000e+00,5.07522754e+04,0.00000000e+00,7.10879760e-01,0.00000000e+00,2.41993911e+00,0.00000000e+00,2.48707978e+02,0.00000000e+00,-3.33078596e-02,1.35627568e+00,-2.53838688e-01,0.00000000e+00
7.38532722e-01,5.54165100e+02,1.03688057e+02,0.00000000e+00,3.47469406e+05,5.29116289e+04,2.49581131e+02,2.41038704e+00,-1.68172762e-01,7.50359576e+02,1.40397377e+02,0.00000000e+00,1.27297962e+00,-2.66633540e-01,0.00000000e+00,7.50207622e+02,1.50041524e+02,0.00000000e+00,5.07522754e+04,0.00000000e+00,7.10879760e-01,0.00000000e+00,2.41993911e+00,0.00000000e+00,2.48707978e+02,0.00000000e+00,-9.55207082e-03,1.27297962e+00,-2.66633540e-01,0.00000000e+00
7.62761354e-01,5.70248047e+02,9.98137817e+01,0.00000000e+00,3.58242156e+05,5.54089453e+04,2.52975479e+02,2.38098836e+00,-1.59253776e-01,7.47675978e+02,1.31087142e+02,0.00000000e+00,1.30394872e+00,-3.00000000e-01,0.00000000e+00,7.47214663e+02,1.38190766e+02,0.00000000e+00,5.36150919e+04,0.00000000e+00,9.64832306e-01,0.00000000e+00,2.38551564e+00,0.00000000e+00,2.52580750e+02,0.00000000e+00,-4.52727916e-03,1.30394876e+00,-3.00000012e-01,0.00000000e+00
7.75246441e-01,5.78796143e+02,9.77331467e+01,0.00000000e+00,3.63739875e+05,5.66047227e+04,2.54338531e+02,2.36842895e+00,-1.54983133e-01,7.46610897e+02,1.26099094e+02,0.00000000e+00,1.33807123e+00,-3.00000000e-01,0.00000000e+00,7.46803173e+02,1.36561452e+02,0.00000000e+00,5.40086892e+04,0.00000000e+00,9.99747241e-01,0.00000000e+00,2.38078289e+00,0.00000000e+00,2.53113202e+02,0.00000000e+00,-1.23539456e-02,1.33807123e+00,-3.00000012e-01,0.00000000e+00
7.72384942e-01,5.78213257e+02,9.71200104e+01,0.00000000e+00,3.62708500e+05,5.60700547e+04,2.52887589e+02,2.38112974e+00,-1.56892657e-01,7.48607625e+02,1.25740424e+02,0.00000000e+00,1.43512022e+00,-2.90482700e-01,0.00000000e+00,7.50207622e+02,1.50041524e+02,0.00000000e+00,5.07522754e+04,0.00000000e+00,7.10879760e-01,0.00000000e+00,2.41993911e+00,0.00000000e+00,2.48707978e+02,0.00000000e+00,-3.88093683e-02,1.43512022e+00,-2.90482700e-01,0.00000000e+00
7.74840236e-01,5.79418152e+02,9.70386047e+01,0.00000000e+00,3.63749688e+05,5.64122773e+04,2.53618561e+02,2.37496567e+00,-1.55670434e-01,7.47797384e+02,1.25241207e+02,0.00000000e+00,1.40622647e+00,-3.00000000e-01,0.00000000e+00,7.48777456e+02,1.44378715e+02,0.00000000e+00,5.21202540e+04,0.00000000e+00,8.32229368e-01,0.00000000e+00,2.40349007e+00,0.00000000e+00,2.50558557e+02,0.00000000e+00,-2.85244055e-02,1.40622652e+00,-3.00000012e-01,0.00000000e+00
